;ArticleTitle;Question;Answer;DifficultyFromQuestioner;DifficultyFromAnswerer;ArticleFile;BT_Level
1124;Qatar;has it been created with a long term perspective to support the development of qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?;yes;;easy;S08_set2_a3;Synthesis
1125;Qatar;what happened in these positions in english ?;these allophones cannot occur there.;;medium;S08_set2_a3;Knowledge
1126;Qatar;can these allophones not occur in these positions in english ?;yes;;easy;S08_set2_a3;Knowledge
1127;Qatar;is ) , officially the state of qatar ( arabic ( : : transliterated as dawlat qatar ) , an arab emirate in southwest asia ?;yes;;easy;S08_set2_a3;Comprehension
1128;Romania;does romania border hungary ?;yes.;easy;medium;S08_set2_a7;Knowledge
1129;Romania;does romania border hungary ?;yes;easy;easy;S08_set2_a7;Knowledge
1130;Romania;is romania a secular state ?;yes.;easy;easy;S08_set2_a7;Knowledge
1131;Romania;is romania a secular state ?;yes;easy;easy;S08_set2_a7;Knowledge
1132;Romania;is the president elected by popular vote ?;yes.;easy;easy;S08_set2_a7;Knowledge
1133;Romania;is the president elected by popular vote ?;yes;easy;easy;S08_set2_a7;Knowledge
1134;Romania;how many counties is romania divided into ?;41.;medium;medium;S08_set2_a7;Knowledge
1135;Romania;how many counties is romania divided into ?;forty-one;medium;medium;S08_set2_a7;Knowledge
1136;Romania;what is the highest mountain in romania ?;moldoveanu peak.;medium;medium;S08_set2_a7;Knowledge
1137;Romania;what is the highest mountain in romania ?;moldoveanu peak;medium;medium;S08_set2_a7;Knowledge
1138;Romania;what is the official language of romania ?;romanian.;medium;medium;S08_set2_a7;Knowledge
1139;Romania;what is the official language of romania ?;romanian;medium;medium;S08_set2_a7;Knowledge
1140;Romania;is the romanian economy doing well ?;yes.;hard;too hard;S08_set2_a7;Synthesis
1141;Romania;are there many roma in romania ?;no.;hard;too hard;S08_set2_a7;Knowledge
1142;Romania;are there many roma in romania ?;no;hard;too hard;S08_set2_a7;Knowledge
1143;Romania;how many territories joined to form romania ?;2.;hard;too hard;S08_set2_a7;Knowledge
1144;Romania;how many territories joined to form romania ?;2;hard;too hard;S08_set2_a7;Knowledge
1145;Romania;does romania share a border with ukraine ?;yes;easy;easy;S08_set2_a7;Analysis
1146;Romania;does romania share a border with ukraine ?;yes;easy;easy;S08_set2_a7;Analysis
1147;Romania;did romania declare neutrality during world war i ?;yes;easy;easy;S08_set2_a7;Analysis
1148;Romania;did romania declare neutrality during world war i ?;yes;easy;easy;S08_set2_a7;Analysis
1149;Romania;does romania share the same language with moldova ?;yes;easy;easy;S08_set2_a7;Analysis
1150;Romania;does romania share the same language with moldova ?;practically;easy;medium;S08_set2_a7;Analysis
1151;Romania;who was the first gymnast to score a perfect `` ten '' ?;nadia comăneci;medium;medium;S08_set2_a7;Knowledge
1152;Romania;who was the first gymnast to score a perfect `` ten '' ?;nadia comăneci;medium;medium;S08_set2_a7;Knowledge
1153;Romania;what is the largest city in romania ?;bucharest;medium;medium;S08_set2_a7;Knowledge
1154;Romania;what is the largest city in romania ?;bucharest;medium;medium;S08_set2_a7;Knowledge
1155;Romania;what is the largest ethnic minority in romania ?;hungarians;medium;medium;S08_set2_a7;Knowledge
1156;Romania;what is the largest ethnic minority in romania ?;hungarians;medium;medium;S08_set2_a7;Knowledge
1157;Romania;why wasn 't romania neutral during world war ii ?;it received a soviet ultimatum;hard;hard;S08_set2_a7;Knowledge
1158;Romania;why wasn 't romania neutral during world war ii ?;the soviets threatened invasion.;hard;hard;S08_set2_a7;Knowledge
1159;Romania;sibiu , a large city in transylvania , was chosen as european capital of culture in what year ?;2007;;medium;S08_set2_a7;Analysis
1160;Romania;what are approximately 42,000 years old and have been nicknamed `` john of anina '' ?;the remains ( the lower jaw ) of the oldest modern human;;hard;S08_set2_a7;Knowledge
1161;Romania;is it true that romania has a population of 21,698,181 ?;yes;;easy;S08_set2_a7;Application
1162;Romania;what do economy and law have in common ?; ( not sure how to answer this );;;S08_set2_a7;Knowledge
1163;Romania;what did tourism in romania attract in 2005 ?;investments worth 400 million euros;;medium;S08_set2_a7;Knowledge
1164;Romania;is romania a secular state ?;yes;;easy;S08_set2_a7;Knowledge
1165;Romania;is romania a semi-presidential unitary state ?;yes;;easy;S08_set2_a7;Synthesis
1166;Romania;is romania a semi-presidential democratic republic where executive functions are shared between the president and the prime minister ?;yes;;easy;S08_set2_a7;Analysis
1167;Romania;was gellu naum the leader of the surrealist movement in romania ?;yes;;easy;S08_set2_a7;Knowledge
1168;Romania;was the bucharest metro only opened in 1979 ?;yes;;easy;S08_set2_a7;Knowledge
1169;Romania;is romania a country in southeastern europe ?;yes;;easy;S08_set2_a7;Knowledge
1170;Romania;is romania a semi-presidential unitary state ?;yes;;easy;S08_set2_a7;Synthesis
1171;Singapore;do singaporeans enjoy squid ?;yes , they do.;easy;easy;S08_set2_a2;Analysis
1172;Singapore;do singaporeans enjoy squid ?;yes;easy;easy;S08_set2_a2;Analysis
1173;Singapore;did singapore 's standard of living decrease since independence ?;no , the standard living was raised.;easy;medium;S08_set2_a2;Application
1174;Singapore;did singapore 's standard of living decrease since independence ?;no;easy;easy;S08_set2_a2;Application
1175;Singapore;did the media contribute 15.6 % to singapore 's gdp in 2001 ?;no , it contributed 1.56 % to gdp in 2001.;easy;medium;S08_set2_a2;Analysis
1176;Singapore;did the media contribute 15.6 % to singapore 's gdp in 2001 ?;no;easy;easy;S08_set2_a2;Analysis
1177;Singapore;how many people use the bus network daily ?;more than 2.78 million people.;medium;easy;S08_set2_a2;Knowledge
1178;Singapore;how many people use the bus network daily ?;2.78 million people;medium;medium;S08_set2_a2;Knowledge
1179;Singapore;where did orang laut people live ?;orang laut people lived around the coast , rivers and smaller islands.;medium;easy;S08_set2_a2;Knowledge
1180;Singapore;where did orang laut people live ?;several hundred indigenous orang laut people also lived around the coast , rivers and smaller islands.;medium;medium;S08_set2_a2;Knowledge
1181;Singapore;what is the mrt ?;one of three heavy rail passenger transport lines in singapore.;medium;medium;S08_set2_a2;Knowledge
1182;Singapore;what is the mrt ?;mass rapid transit system;medium;medium;S08_set2_a2;Knowledge
1183;Singapore;how is singapore 's climate characterized ?;singapore has a tropical rainforest climate with no distinctive seasons.;hard;medium;S08_set2_a2;Knowledge
1184;Singapore;how is singapore 's climate characterized ?;its climate is characterized by uniform temperature and pressure , high humidity , and abundant rainfall;hard;medium;S08_set2_a2;Knowledge
1185;Singapore;how much increase in the media 's contribution to gdp is the government seeking ?;the government seeks to increase its gdp contribution to 3 % by 2012.;hard;medium;S08_set2_a2;Knowledge
1186;Singapore;how much increase in the media 's contribution to gdp is the government seeking ?;the government seeks to increase its gdp contribution to 3 % by 2012.;hard;medium;S08_set2_a2;Knowledge
1187;Singapore;how many days did it take the imperial japanese army to win the battle of singapore ?;six days;hard;medium;S08_set2_a2;Knowledge
1188;Singapore;how many days did it take the imperial japanese army to win the battle of singapore ?;6 days;hard;hard;S08_set2_a2;Knowledge
1189;Singapore;is singapore located at the southern tip of the korean penisula ?;no;easy;easy;S08_set2_a2;Knowledge
1190;Singapore;is singapore located at the southern tip of the korean penisula ?;yes.;easy;easy;S08_set2_a2;Knowledge
1191;Singapore;is singapore a city-state ?;yes;easy;easy;S08_set2_a2;Synthesis
1192;Singapore;is singapore a city-state ?;yes.;easy;easy;S08_set2_a2;Synthesis
1193;Singapore;has sang nila utama visited singapore ?;yes;easy;hard;S08_set2_a2;Knowledge
1194;Singapore;has sang nila utama visited singapore ?;yes.;easy;easy;S08_set2_a2;Knowledge
1195;Singapore;what does `` singa '' mean ?;lion;medium;medium;S08_set2_a2;Knowledge
1196;Singapore;when is the first record of s08 _settlement in singapore ?;second century ad;medium;easy;S08_set2_a2;Knowledge
1197;Singapore;when is the first record of s08 _settlement in singapore ?;the first records of s08 _settlement in singapore are from the second century ad.;medium;medium;S08_set2_a2;Knowledge
1198;Singapore;which nation invaded singapore during world war ii ?;japan;medium;hard;S08_set2_a2;Knowledge
1199;Singapore;which nation invaded singapore during world war ii ?;during world war ii , the imperial japanese army invaded malaya , culminating in the battle of singapore.;medium;medium;S08_set2_a2;Knowledge
1200;Singapore;why churchill called the occupation of singapor by janpan during wwii `` britain 's greatest defeat '' ?;the british were defeated in six days;hard;hard;S08_set2_a2;Evaluation
1201;Singapore;was lee kuan yew a successful leader of singapore ?;yes;hard;too hard;S08_set2_a2;Synthesis
1202;Singapore;was lee kuan yew a successful leader of singapore ?;yes.;hard;too hard;S08_set2_a2;Synthesis
1203;Singapore;when did goh chok tong succeed lee as prime minister ?;in 1990 , goh chok tong succeeded lee as prime minister.;easy;medium;S08_set2_a2;Knowledge
1204;Singapore;what is the primary domestic source of water supply ?;the primary domestic source of water supply in singapore is rainfall.;easy;medium;S08_set2_a2;Knowledge
1205;Singapore;what is the national language of singapore ?;the national language of singapore is malay.;easy;medium;S08_set2_a2;Knowledge
1206;Singapore;where is the national orchid garden ?;singapore botanic gardens.;medium;medium;S08_set2_a2;Knowledge
1207;Singapore;why are relations with malaysia and indonesia important ?;due to obvious geographical reasons , relations with malaysia and indonesia are most important.;medium;medium;S08_set2_a2;Analysis
1208;Singapore;what is the most densely populated independent country in the world ?;monaco;medium;hard;S08_set2_a2;Knowledge
1209;Singapore;who did sir thomas stamford raffles work for ?;british east india company;hard;hard;S08_set2_a2;Knowledge
1210;Singapore;when was lee kuan yew prime minister of singapore ?;1959;hard;medium;S08_set2_a2;Knowledge
1211;Singapore;what is the punishment for first-degree murder ?;there are laws which allow capital punishment in singapore for first-degree murder and drug trafficking.;hard;hard;S08_set2_a2;Knowledge
1212;Singapore;what established a trading post on the island in 1819 ?;british east india company;;easy;S08_set2_a2;Knowledge
1213;Singapore;what used singapore as a strategic trading post along the spice route ?;british;;easy;S08_set2_a2;Knowledge
1214;Singapore;what became one of the most important commercial and military centres of the british empire ?;singapore;;medium;S08_set2_a2;Knowledge
1215;Singapore;who boasted a sizeable community of 100,000 by 1869 ?;british india office;;hard;S08_set2_a2;Application
1216;Singapore;how do reservoirs and water relate ?;by 2001 , there were 19 raw water reservoirs , 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs.;;hard;S08_set2_a2;Comprehension
1217;Singapore;is it true that singapore has several long - standing disputes with malaysia ?;yes;;easy;S08_set2_a2;Analysis
1218;Singapore;has singapore changi airport a network of 81 airlines connecting singapore to 185 cities in 58 countries ?;yes;;easy;S08_set2_a2;Knowledge
1219;Singapore;has singapore a network of reservoirs and water catchment areas ?;yes;;easy;S08_set2_a2;Synthesis
1220;Singapore;has urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being bukit timah nature reserve ?;yes;;easy;S08_set2_a2;Synthesis
1221;Singapore;does the economy not depend heavily on exports refining imported goods , especially in manufacturing ?;no;;medium;S08_set2_a2;Analysis
1222;Singapore;is singapore , officially the republic of singapore , an island nation located at the southern tip of the malay peninsula ?;yes;;easy;S08_set2_a2;Knowledge
1223;Singapore;is singapore the 17th wealthiest country in the world in terms of gdp per capita ?;no;;easy;S08_set2_a2;Application
1224;Theodore_Roosevelt;was thedore roosevelt a member of the republican party ?;yes;easy;easy;S08_set3_a7;Synthesis
1225;Theodore_Roosevelt;was thedore roosevelt a member of the republican party ?;yes;easy;easy;S08_set3_a7;Synthesis
1226;Theodore_Roosevelt;does theodore roosevelt have a brother ?;yes;easy;easy;S08_set3_a7;Application
1227;Theodore_Roosevelt;does theodore roosevelt have a brother ?;yes;easy;medium;S08_set3_a7;Application
1228;Theodore_Roosevelt;did theodore roosevelt go to harvard ?;yes;easy;easy;S08_set3_a7;Analysis
1229;Theodore_Roosevelt;did theodore roosevelt go to harvard ?;yes;easy;medium;S08_set3_a7;Analysis
1230;Theodore_Roosevelt;where was theodore roosevelt born ?;28 east 20th street in the modern-day gramercy section of new york city;medium;medium;S08_set3_a7;Knowledge
1231;Theodore_Roosevelt;where was theodore roosevelt born ?;a four-story brownstone at 28 east 20th street , in the modern-day gramercy section of new york city;medium;easy;S08_set3_a7;Knowledge
1232;Theodore_Roosevelt;what did roosevelt do to improve his physical condition ?;roosevelt took up exercise;medium;hard;S08_set3_a7;Evaluation
1233;Theodore_Roosevelt;what did roosevelt do to improve his physical condition ?;he started boxing;medium;hard;S08_set3_a7;Evaluation
1234;Theodore_Roosevelt;why did roosevelt start boxing lessons ?;to deal with bullies;medium;medium;S08_set3_a7;Evaluation
1235;Theodore_Roosevelt;why did roosevelt start boxing lessons ?;to deal with bullies;medium;medium;S08_set3_a7;Evaluation
1236;Theodore_Roosevelt;what was the nickname of theodore roosevelt 's sister anna ?;bamie as a child and bye as an adult;hard;medium;S08_set3_a7;Knowledge
