ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
penguin	are penguins birds ?	yes	easy	easy	S08_set1_a3
penguin	do penguins have a better than average sense of hearing for birds ?	yes	easy	easy	S08_set1_a3
penguin	do penguins have a better than average sense of hearing for birds ?	no	easy	easy	S08_set1_a3
penguin	are penguins considered `` higher waterbirds '' ?	yes	easy	easy	S08_set1_a3
penguin	are penguins considered `` higher waterbirds '' ?	yes	easy	easy	S08_set1_a3
penguin	what order do penguins belong to ?	sphenisciformes	medium	medium	S08_set1_a3
penguin	what order do penguins belong to ?	sphenisciformes	medium	medium	S08_set1_a3
penguin	what is the largest living species of penguin ?	emperor penguin	medium	medium	S08_set1_a3
penguin	what is the largest living species of penguin ?	emperor	medium	medium	S08_set1_a3
penguin	how tall were the tallest prehistoric penguins ?	1.80 meters	medium	medium	S08_set1_a3
penguin	how tall were the tallest prehistoric penguins ?	as tall as an adult human	medium	hard	S08_set1_a3
penguin	what makes penguins so agile in the water ?	their wings have become flippers	hard	hard	S08_set1_a3
penguin	what makes penguins so agile in the water ?	smooth plumage preserves a layer of air , ensuring buoyancy , wings are flippers	hard	hard	S08_set1_a3
penguin	why do penguins `` tobaggan '' ?	it conserves energy while moving quickly	hard	hard	S08_set1_a3
penguin	why do penguins `` tobaggan '' ?	conserves energy while moving quickly	hard	hard	S08_set1_a3
penguin	who spend half of their life on land and half in the oceans ?	penguins		medium	S08_set1_a3
penguin	what is also the distance that antarctic tourists are told to keep from penguins ?	3 meters		medium	S08_set1_a3
penguin	what have become flippers , useless for flight in the air ?	penguins ' wings		medium	S08_set1_a3
penguin	what happens when mothers lose a chick ?	they sometimes attempt to `` steal '' another chick.		medium	S08_set1_a3
penguin	is it true that each penguin gets a turn in the center ?	yes		easy	S08_set1_a3
penguin	are all penguins countershaded ?	yes		easy	S08_set1_a3
penguin	are penguins astonishingly agile ?	in the water they are.		easy	S08_set1_a3
penguin	are penguins at risk ?	yes		easy	S08_set1_a3
penguin	is it also possible that penguin comes from the latin pinguis , fat ?	yes		easy	S08_set1_a3
penguin	have penguins an average sense of hearing for birds ?	yes		easy	S08_set1_a3
penguin	can larger penguins dive deep in case of need ?	yes		easy	S08_set1_a3
penguin	is the smallest penguin species the little blue penguin ( also known as the fairy penguin ) , which stands around 40 cm tall ( 16 in ) and weighs 1 kg ( 2.2 lb ) ?	yes		easy	S08_set1_a3
penguin	is it not even known whether the gigantic palaeeudyptines constitute a monophyletic lineage , or whether gigantism was evolved independently in a much restricted palaeeudyptinae and the anthropornithinae ?	it is not even known.		medium	S08_set1_a3
penguin	is the largest living species the emperor penguin ( aptenodytes forsteri ) ?	yes		easy	S08_set1_a3
penguin	is the smallest penguin species the little blue penguin ( also known as the fairy penguin ) , which stands around 40 cm tall ( 16 in ) and weighs 1 kg ( 2 ?	yes		easy	S08_set1_a3
penguin	what happened in a region not quite 2000 km south of the equator 35 mya ?	at least one giant penguin.		medium	S08_set1_a3
polar_bear	what is the last word on the page ?	connecticut	easy	too easy	S08_set1_a4
polar_bear	what is the last word on the page ?	 ( ssn-22 )	easy	too hard	S08_set1_a4
polar_bear	is polar bear a mammal ?	yes	easy	easy	S08_set1_a4
polar_bear	is polar bear a mammal ?	yes	easy	easy	S08_set1_a4
polar_bear	is polar bear a carnivore ?	yes	easy	easy	S08_set1_a4
polar_bear	is polar bear a carnivore ?	yes	easy	easy	S08_set1_a4
polar_bear	what is largest polar bear on record ?	2200 lb	medium	medium	S08_set1_a4
polar_bear	what is largest polar bear on record ?	a huge male , allegedly weighing 1002 kg ( 2200 lb ) shot at kotzebue sound in northwestern alaska in 1960.	medium	medium	S08_set1_a4
polar_bear	what is polar bear 's skin color ?	white or cream	medium	easy	S08_set1_a4
polar_bear	what is polar bear 's skin color ?	black	medium	easy	S08_set1_a4
polar_bear	how long is polar bear 's guard hair ?	5-15 cm	medium	medium	S08_set1_a4
polar_bear	how long is polar bear 's guard hair ?	5-15 cm	medium	medium	S08_set1_a4
polar_bear	what is cause of polar bear 's skin diseases ?	mites or other parasites	hard	medium	S08_set1_a4
polar_bear	what is cause of polar bear 's skin diseases ?	mites or other parasites	hard	medium	S08_set1_a4
polar_bear	why polar bear is a special species ?	the world conservation union listed polar bears as a vulnerable species , one of three sub-categories of threatened status , in may 2006. their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced.	hard	too hard	S08_set1_a4
polar_bear	what do fossil and dna evidence tell us ?	the polar bear diverged from the brown bear about 200 thousand years ago.	hard	medium	S08_set1_a4
polar_bear	what do fossil and dna evidence tell us ?	the polar bear diverged from the brown bear roughly 200 thousand years ago.	hard	medium	S08_set1_a4
polar_bear	does a polar bear live in the arctic ?	yes	easy	easy	S08_set1_a4
polar_bear	does a polar bear live in the arctic ?	yes	easy	easy	S08_set1_a4
polar_bear	is a polar bear white in color ?	yes	easy	medium	S08_set1_a4
polar_bear	is a polar bear white in color ?	yes	easy	easy	S08_set1_a4
polar_bear	is a polar bear at high risk of extinction ?	yes	easy	easy	S08_set1_a4
polar_bear	is a polar bear at high risk of extinction ?	yes	easy	easy	S08_set1_a4
polar_bear	how heavy is a male polar bear ?	300-600 kg ( 660-1320 lb )	medium	medium	S08_set1_a4
polar_bear	how heavy is a male polar bear ?	most adult males weigh 350-650 kg	medium	too hard	S08_set1_a4
polar_bear	how heavy was the largest polar bear on record ?	1002 kg ( 2200 lb )	medium	medium	S08_set1_a4
polar_bear	how heavy was the largest polar bear on record ?	he allegedly weighed 1002 kg	medium	medium	S08_set1_a4
polar_bear	what does a polar bear 's fur provide ?	it provides the animal with effective camouflage.	medium	medium	S08_set1_a4
polar_bear	what does a polar bear 's fur provide ?	a polar bear 's fur provides camouflage and insulation	medium	medium	S08_set1_a4
polar_bear	do female polar bears weight more than the male ?	no	hard	medium	S08_set1_a4
polar_bear	do female polar bears weight more than the male ?	no	hard	easy	S08_set1_a4
polar_bear	how much weight do female polar bears gain during pregnancy ?	they gain double their weight.	hard	medium	S08_set1_a4
polar_bear	how much weight do female polar bears gain during pregnancy ?	they double their weight during pregnancy	hard	medium	S08_set1_a4
polar_bear	can polar bears be seen under infrared photography ?	polar bears are nearly invisible under infrared photography.	hard	easy	S08_set1_a4
polar_bear	can polar bears be seen under infrared photography ?	only their breath and muzzles can be easily seen	hard	hard	S08_set1_a4
polar_bear	what is actually black in color ?	a polar bear 's skin.		medium	S08_set1_a4
polar_bear	what insulate it against the cold ?	its think blubber and fur.		medium	S08_set1_a4
polar_bear	what includes a lengthy justification of why this species is listed as vulnerable ?	database entry.		medium	S08_set1_a4
polar_bear	what do with greenpeace and the natural resources defense council have in common ?	they filed lawsuits in california.		medium	S08_set1_a4
polar_bear	are studies insufficient evidence for global protection ?	it is arguable.		medium	S08_set1_a4
polar_bear	are polar bears excellent swimmers ?	yes		easy	S08_set1_a4
polar_bear	a semi-aquatic marine mammal , the polar bear has what ?	it has adapted for life on a combination of land , sea , and ice.		medium	S08_set1_a4
polar_bear	garbage is what ?	garbage is now recycled or transported to thompson , manitoba.		medium	S08_set1_a4
polar_bear	the bears sometimes what ?	they sometimes have problems with various skin diseases with dermatitis caused sometimes by mites or other parasites.		medium	S08_set1_a4
polar_bear	is the polar bear the mascot of bowdoin college ?	yes		easy	S08_set1_a4
polar_bear	have thumbpolar bears been made both controversial and famous for their distinctive white fur and their habitat ?	yes		easy	S08_set1_a4
polar_bear	did mitchell taylor , the nunavut government manager of wildlife research , not write a letter to the u.s. fish and wildlife service arguing that local studies are insufficient evidence for global protection at this time ?	no		easy	S08_set1_a4
polar_bear	are cubs born in december without awakening the mother ?	yes		easy	S08_set1_a4
Qatar	does qatar rank as the eighth richest country in the world per capita ?	no.	easy	easy	S08_set2_a3
Qatar	does qatar rank as the eighth richest country in the world per capita ?	no	easy	easy	S08_set2_a3
Qatar	do nearly all qataris profess islam ?	yes.	easy	easy	S08_set2_a3
Qatar	do nearly all qataris profess islam ?	yes	easy	easy	S08_set2_a3
Qatar	can women legally drive in qatar ?	yes.	easy	easy	S08_set2_a3
Qatar	can women legally drive in qatar ?	yes	easy	easy	S08_set2_a3
Qatar	when did qatar become an independent state ?	september 3 , 1971.	medium	medium	S08_set2_a3
Qatar	when did qatar become an independent state ?	september 3 , 1971	medium	medium	S08_set2_a3
Qatar	where is qatar 's telecommunication system centered ?	doha.	medium	medium	S08_set2_a3
Qatar	where is qatar 's telecommunication system centered ?	doha	medium	medium	S08_set2_a3
Qatar	where did a suicide-bombing kill a teacher in 2005 ?	at the doha players theatre.	medium	medium	S08_set2_a3
Qatar	where did a suicide-bombing kill a teacher in 2005 ?	doha players theatre	medium	medium	S08_set2_a3
Qatar	does the native pronunciation of qatar sound like 'cutter ' ?	yes.	hard	hard	S08_set2_a3
Qatar	does the native pronunciation of qatar sound like 'cutter ' ?	no	hard	hard	S08_set2_a3
Qatar	what is the arabic word for municipalities ?	baladiyah.	hard	hard	S08_set2_a3
Qatar	what is the arabic word for municipalities ?	baladiyah	hard	hard	S08_set2_a3
Qatar	what universities are in education city ?	carnegie mellon university , georgetown university school of foreign service , texas a &m university , virginia commonwealth university , and cornell university 's weill medical college.	hard	hard	S08_set2_a3
Qatar	what universities are in education city ?	carnegie mellon university , georgetown university school of foreign service , texas a &m university , virginia commonwealth university , and cornell university	hard	hard	S08_set2_a3
Qatar	what carried with it a tacit recognition of qatar 's status as distinct from bahrain ?	the british protectorate ( per colonel lewis pelly ) asking to negotiate with a representative from qatar after bahrain 's violation of the 1820 anglo-bahraini treaty.		hard	S08_set2_a3
Qatar	qatar became an independent sovereign state in what year ?	on september 3 , 1971.		medium	S08_set2_a3
Qatar	what consists of a low , barren plain , covered with sand ?	much of the country.		medium	S08_set2_a3
Qatar	how do qatar and the wider region relate ?	qatar is aiming to become a role model for economic and social transformation in the region. large scale investment in all social and economic sectors will also lead to the development of a strong financial market.		too hard	S08_set2_a3
Qatar	was qatar university founded in 1973 ?	yes		medium	S08_set2_a3
Qatar	is qatar bordered by saudi arabia to the south ?	yes		easy	S08_set2_a3
Qatar	what bordered by saudi ?	qatar		medium	S08_set2_a3
Qatar	who served as the headquarters and one of the main launching sites of the us invasion of iraq in 2003 ?	qatar.		medium	S08_set2_a3
Qatar	has qatar a modern telecommunication system centered in doha ?	yes		easy	S08_set2_a3
Qatar	was qatar university founded in 1973 ?	yes		easy	S08_set2_a3
Qatar	did the qataris not choose as their negotiator the respected entrepreneur and long-time resident of doha , muhammed bin thani ?	yes		easy	S08_set2_a3
Qatar	will oil and gas probably remain the backbone of qatar 's economy for some time to come ?	yes		easy	S08_set2_a3
Qatar	has it been created with a long term perspective to support the development of qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?	yes		easy	S08_set2_a3
Qatar	what happened in these positions in english ?	these allophones cannot occur there.		medium	S08_set2_a3
Qatar	can these allophones not occur in these positions in english ?	yes		easy	S08_set2_a3
Qatar	is ) , officially the state of qatar ( arabic ( : : transliterated as dawlat qatar ) , an arab emirate in southwest asia ?	yes		easy	S08_set2_a3
Romania	does romania border hungary ?	yes.	easy	medium	S08_set2_a7
